iter	MultiClass
173	0.2162405652
174	0.2155066414
175	0.2149550999
176	0.2144943842
177	0.2138306997
178	0.2134381745
179	0.2129440866
180	0.212186488
181	0.2117369926
182	0.2109587074
183	0.2105785193
184	0.2101182911
185	0.2096070259
186	0.2090099017
187	0.2081190738
188	0.2078481609
189	0.2071817952
190	0.2069180626
191	0.2065299771
192	0.2059564084
193	0.2054148682
194	0.2045413093
195	0.2037583653
196	0.2035430611
197	0.2027924637
198	0.2021280518
199	0.2014930352
200	0.201134679
201	0.2004538633
202	0.2000860082
203	0.1995430246
204	0.1992046315
205	0.1984968095
206	0.1977735288
207	0.1970010945
208	0.1964468247
209	0.1957542604
210	0.1950674351
211	0.1947406667
212	0.1941339356
213	0.193649901
214	0.1931491152
215	0.192670627
216	0.192315524
217	0.1917684767
218	0.1914409318
219	0.1910053712
220	0.1906464967
221	0.1903343096
222	0.1896934229
223	0.1893348241
224	0.1889866948
225	0.1883565905
226	0.1880536058
227	0.1876912202
228	0.1873604902
229	0.1868506867
230	0.1863593845
231	0.1854265417
232	0.1851182613
233	0.1848590181
234	0.1842375454
235	0.1839099132
236	0.183449633
237	0.1828644913
238	0.1825141594
239	0.1820349388
240	0.1817310225
241	0.1813965784
242	0.180882585
243	0.180726128
244	0.1804870488
245	0.1800180942
246	0.1795140002
247	0.1790867997
248	0.1784427842
249	0.1779551282
250	0.1774355806
251	0.1771569633
252	0.1768741683
253	0.1764115749
254	0.1758344846
255	0.1754948871
256	0.174915305
257	0.1747601238
258	0.1743578262
259	0.1739903151
260	0.1737557397
261	0.1732900291
262	0.1729049646
263	0.172406768
264	0.172182457
265	0.1717774394
266	0.1712376355
267	0.1708918678
268	0.1706784949
269	0.1703845833
270	0.1698995653
271	0.1694043896
272	0.1689326068
273	0.1683436987
274	0.1681865067
275	0.1679278721
276	0.1675742504
277	0.1672452955
278	0.1668949729
279	0.1664954983
280	0.1660868255
281	0.1659969272
282	0.1657802325
283	0.1653370309
284	0.1648884859
285	0.1645233509
286	0.1640492707
287	0.1633847798
288	0.1629091445
289	0.1625165059
290	0.162139513
291	0.1619262543
292	0.1616285147
293	0.1612280457
294	0.1608978915
295	0.1604952005
296	0.1601245285
297	0.1599458513
298	0.1597924745
299	0.1595819266
300	0.1591033309
301	0.1588518837
302	0.1585558437
303	0.1582551155
304	0.1580677955
305	0.1578633289
306	0.1574852784
307	0.1573959237
308	0.1569349774
309	0.1567782481
310	0.1565278793
311	0.156051351
312	0.1558400405
313	0.1556883601
314	0.1553993837
315	0.1550946501
316	0.1545699399
317	0.1543745302
318	0.1541154266
319	0.1537486739
320	0.1534976859
321	0.1530614934
322	0.1527190001
323	0.1525548491
324	0.1523103002
325	0.152035011
326	0.1517361714
327	0.1511674629
328	0.1506956281
329	0.1505704866
330	0.1502491899
331	0.1499004016
332	0.1496211468
333	0.1494125802
334	0.1491920314
335	0.148891805
336	0.1487095445
337	0.148499625
338	0.1482361938
339	0.1478207176
340	0.1474783631
341	0.1472682462
342	0.1467328712
343	0.1464799974
344	0.1463008515
345	0.1459613815
346	0.1458025203
347	0.1454724894
348	0.1452038864
349	0.1449469513
350	0.1447172497
351	0.1445518054
352	0.1441960834
353	0.1438090299
354	0.1436401394
355	0.1434001045
356	0.1431740757
357	0.1428298206
358	0.1425101189
359	0.1423001774
360	0.1419408331
361	0.1417068041
362	0.1413762186
363	0.1410401969
364	0.1407550169
365	0.1405057618
366	0.1403792769
367	0.1399949852
368	0.1396730847
369	0.1393414294
370	0.1390627392
371	0.1385570109
372	0.1384395152
373	0.1381042588
374	0.1377497429
375	0.1375738401
376	0.1372793177
377	0.1369813694
378	0.1366901756
379	0.1365331971
380	0.13640208
381	0.1360411484
382	0.1357235264
383	0.135247025
384	0.1350811845
385	0.1346173381
386	0.1341702938
387	0.1339571898
388	0.1337008108
389	0.1335897979
390	0.1334059649
391	0.1331231594
392	0.1328632497
393	0.1325818422
394	0.1323429286
395	0.1321055407
396	0.1318849591
397	0.1316275583
398	0.1313536426
399	0.1309976604
400	0.1308098783
401	0.1306761465
402	0.1304206999
403	0.1301426508
404	0.1298917655
405	0.1296349149
406	0.1293773188
407	0.1292489558
408	0.1291873052
409	0.128898482
410	0.1286683049
411	0.1283278999
412	0.1280490527
413	0.1277799733
414	0.1275796006
415	0.1273961489
416	0.1271997141
417	0.1268711358
418	0.126503966
419	0.1262106185
420	0.1260291365
421	0.125754666
422	0.1256416963
423	0.1254104354
424	0.1250342233
425	0.1248160478
426	0.1245589401
427	0.1244389966
428	0.1243053557
429	0.124144556
430	0.1239011985
431	0.1237468107
432	0.1234400261
433	0.1232718432
434	0.1230513263
435	0.1229106365
436	0.1225648954
437	0.1223593506
438	0.1220208101
439	0.1218207429
440	0.1215649661
441	0.1213863279
442	0.1211776034
443	0.1209625225
444	0.1206734008
445	0.1205973707
446	0.1204691959
447	0.1203082208
448	0.1201331783
449	0.1198132422
450	0.1196937639
451	0.1195141738
452	0.1191398821
453	0.11893301
454	0.1186995853
455	0.1185554564
456	0.1183473044
457	0.1180607933
458	0.1177314454
459	0.1175453368
460	0.1173092465
461	0.1171651674
462	0.1169960079
463	0.1168590147
464	0.1166473999
465	0.116450701
466	0.1162250769
467	0.1160484077
468	0.1159197856
469	0.1157353003
470	0.1155437741
471	0.1153913776
472	0.1152175342
473	0.1150204727
474	0.1148789501
475	0.1145254546
476	0.1142840372
477	0.1141876225
478	0.113892279
479	0.113810926
480	0.1136668351
481	0.1133758855
482	0.1131809786
483	0.113094422
484	0.1127040467
485	0.112552817
486	0.1123777513
487	0.112266409
488	0.1120498045
489	0.1117976633
490	0.1116565094
491	0.1114389765
492	0.1113383201
493	0.1111243416
494	0.1109950983
495	0.1108812328
496	0.1108393893
497	0.1107360804
498	0.110538096
499	0.1103283956
