iter	MultiClass
189	0.1677248919
190	0.167370679
191	0.1668485712
192	0.1663726946
193	0.1658928677
194	0.1653054928
195	0.1648862247
196	0.1644985366
197	0.1640150529
198	0.1636398363
199	0.1626828974
200	0.1621667888
201	0.1618050358
202	0.1613402163
203	0.1608264515
204	0.1603883137
205	0.1598845619
206	0.1593892843
207	0.1590294209
208	0.1583931444
209	0.1576632685
210	0.1572831155
211	0.1568373945
212	0.1565472379
213	0.1561922151
214	0.1557348352
215	0.155399715
216	0.1547531983
217	0.1544279967
218	0.1540059986
219	0.1536808785
220	0.1531246338
221	0.1526493596
222	0.1522767619
223	0.1518303167
224	0.1513968316
225	0.1510426686
226	0.1507877005
227	0.1502756637
228	0.1499579339
229	0.1496395788
230	0.1492997776
231	0.1488723258
232	0.1484280539
233	0.1480163178
234	0.1475336117
235	0.1472038057
236	0.146673901
237	0.1461402096
238	0.145748949
239	0.1454632925
240	0.1450953055
241	0.1447907285
242	0.1445664246
243	0.1439010867
244	0.1437231578
245	0.1433328948
246	0.1429583976
247	0.1426120063
248	0.1422646007
249	0.1420375723
250	0.1414850579
251	0.1409525346
252	0.1405954358
253	0.1403044966
254	0.1399207934
255	0.1397128837
256	0.1394301576
257	0.13911684
258	0.1389047899
259	0.1384778094
260	0.1381303581
261	0.1379181716
262	0.1378178686
263	0.1375578233
264	0.1372132274
265	0.1366498391
266	0.1361163777
267	0.1356414491
268	0.1351798789
269	0.1348758432
270	0.134363399
271	0.1341695303
272	0.1339746681
273	0.1337608923
274	0.1334677376
275	0.1331070719
276	0.1329550592
277	0.1326761985
278	0.1322504449
279	0.1320201226
280	0.1317925485
281	0.1313652562
282	0.1308434765
283	0.1305196455
284	0.1301564029
285	0.1298623838
286	0.1296244714
287	0.1292696935
288	0.1290307279
289	0.128588664
290	0.1283918786
291	0.1281329497
292	0.1279327642
293	0.127589761
294	0.1271377904
295	0.1267802448
296	0.1265045784
297	0.1261775976
298	0.1260445179
299	0.1258425032
300	0.1255981476
301	0.1253141012
302	0.1252077212
303	0.125007925
304	0.1247920646
305	0.1244649456
306	0.1241991247
307	0.1239215082
308	0.1236853914
309	0.1234624872
310	0.1232589142
311	0.1229691188
312	0.1227183087
313	0.1224715783
314	0.1221999364
315	0.1219725258
316	0.1218099649
317	0.1217029052
318	0.1215165174
319	0.1211291915
320	0.1208592598
321	0.1204418277
322	0.1202657491
323	0.1199845976
324	0.119770783
325	0.119605163
326	0.1193758014
327	0.1189536181
328	0.1187343016
329	0.1184783549
330	0.1182125743
331	0.1181085339
332	0.1179337763
333	0.1177714979
334	0.1175472116
335	0.1172962252
336	0.1171819201
337	0.1169579443
338	0.1166866457
339	0.1164979694
340	0.1162266595
341	0.115786408
342	0.1155738402
343	0.1153359613
344	0.1151604282
345	0.1148707983
346	0.114715808
347	0.1145791883
348	0.1143983817
349	0.1141133806
350	0.1137558727
351	0.1136414149
352	0.1134606349
353	0.1131721353
354	0.1130660522
355	0.1128883735
356	0.112700451
357	0.1125140495
358	0.1122538154
359	0.1120406031
360	0.1118325301
361	0.1113487811
362	0.111185334
363	0.1109495164
364	0.1107594284
365	0.1105887089
366	0.1103104491
367	0.1100083815
368	0.1097204553
369	0.1092459079
370	0.1089629415
371	0.1087794168
372	0.1086009677
373	0.1083777296
374	0.1082566571
375	0.1080218311
376	0.1075899732
377	0.107358342
378	0.1071317109
379	0.1070190796
380	0.1068739738
381	0.1067917719
382	0.10663859
383	0.1065213376
384	0.1063784917
385	0.1063014186
386	0.1060555303
387	0.1057611845
388	0.1055057094
389	0.1052763017
390	0.1049115361
391	0.1047874081
392	0.1046250854
393	0.1043829874
394	0.1040964998
395	0.1039590335
396	0.1038831856
397	0.1035760972
398	0.1034239209
399	0.1033178541
400	0.1030386351
401	0.1029064202
402	0.1027425822
403	0.102377057
404	0.1020833315
405	0.1018383901
406	0.1016998544
407	0.1014505053
408	0.1012417045
409	0.1011406327
410	0.1008485782
411	0.1006860455
412	0.1005256864
413	0.100266892
414	0.1000814745
415	0.09994915666
416	0.09972362443
417	0.09951177295
418	0.09932676972
419	0.09908459768
420	0.09892702663
421	0.09876237913
422	0.09859749861
423	0.09853335013
424	0.09830366939
425	0.09811760612
426	0.09794735724
427	0.09766912763
428	0.09748098302
429	0.09728203449
430	0.09717324568
431	0.09705184237
432	0.09693085643
433	0.09678073121
434	0.09656763813
435	0.09642530195
436	0.09631806668
437	0.09614907121
438	0.0958345752
439	0.09550006833
440	0.09537428563
441	0.09507395581
442	0.09474471246
443	0.09441561805
444	0.09425214555
445	0.09408839124
446	0.09387294396
447	0.09375142149
448	0.09358969881
449	0.09343813989
450	0.0932600813
451	0.09300768425
452	0.09276717157
453	0.09265447344
454	0.0923561164
455	0.09220003216
456	0.09212705169
457	0.09198562026
458	0.09180409849
459	0.09158199539
460	0.09141476458
461	0.09133016847
462	0.09114704764
463	0.09092808483
464	0.09082219592
465	0.09070849775
466	0.09066079198
467	0.09042738773
468	0.09032088264
469	0.09014372967
470	0.0898661543
471	0.08969403395
472	0.08950654316
473	0.08933137681
474	0.0891567551
475	0.08905044665
476	0.08879941786
477	0.08865782049
478	0.08853808556
479	0.08823232619
480	0.08813836238
481	0.08793291773
482	0.08771447119
483	0.08763157474
484	0.08737029829
485	0.08728915633
486	0.08710370333
487	0.08699891268
488	0.08688653609
489	0.08674056534
490	0.08661857194
491	0.08641703052
492	0.08633208891
493	0.08619190458
494	0.08611058001
495	0.08584000285
496	0.08565658493
497	0.08554122799
498	0.08536076096
499	0.08511658843
500	0.08496348453
501	0.08468957371
502	0.08450950442
503	0.08443130478
504	0.08407767198
505	0.08394335167
506	0.08385387372
507	0.08363481074
508	0.08345929733
509	0.08326902552
510	0.08312417134
511	0.0829403239
512	0.08282819097
513	0.08266451537
514	0.08245058913
515	0.08229863035
516	0.08211354568
517	0.08189983959
518	0.08175601766
519	0.08154154088
520	0.08147807799
521	0.0813481087
522	0.08117955889
523	0.08105411437
524	0.08090333852
525	0.08071534665
526	0.08040980219
527	0.08029353076
528	0.08017656397
529	0.08008632803
530	0.07990158728
531	0.07978753341
532	0.07960741002
533	0.07955312805
534	0.07936797798
535	0.07913481582
536	0.0789882176
537	0.07886627298
538	0.07878911805
539	0.07868845383
540	0.07856917568
541	0.0785160801
542	0.07839018786
543	0.0782902215
544	0.07820036936
545	0.07802183024
546	0.07785085869
547	0.07765219823
548	0.07751412631
549	0.07746680575
550	0.07724693316
551	0.07708931707
552	0.07691123292
553	0.07681935971
554	0.07666248779
555	0.07656799709
556	0.07647537234
557	0.07630936971
558	0.07618933526
559	0.07612098529
560	0.07591366813
561	0.0757555059
562	0.07563247839
563	0.07549174686
564	0.07535366992
565	0.07517192219
566	0.07506779502
567	0.07499668147
568	0.07475120808
569	0.07470681595
570	0.07460584688
571	0.07442445038
572	0.07432509923
573	0.07416330872
574	0.07400997718
575	0.07390414606
576	0.07375708093
577	0.07363968612
578	0.07356163412
579	0.07344832223
580	0.07334725448
581	0.07318943889
582	0.07305354148
583	0.07285373422
584	0.07278564805
585	0.07266180526
586	0.07250077573
587	0.07240586892
588	0.07226536607
589	0.07211206095
590	0.07201379791
591	0.07175636379
592	0.07171895128
593	0.07164023802
594	0.07155841513
595	0.07144433309
596	0.07122953224
597	0.07107111655
598	0.07098184028
599	0.07085560618
600	0.07077276373
601	0.07070981352
602	0.07063253654
603	0.07050364337
604	0.07038467677
605	0.07028317698
606	0.07016722939
607	0.07007400644
608	0.06992631041
609	0.06982770131
610	0.06968667182
611	0.06960289292
612	0.06935795606
613	0.06930522
614	0.06927218895
615	0.06914944527
616	0.06899926378
617	0.06891564868
618	0.06876235879
619	0.0686022203
620	0.06846683584
621	0.06834656401
622	0.06827764238
623	0.06817848158
624	0.06808989085
625	0.06800371824
626	0.0679384718
627	0.06779177475
628	0.06772218296
629	0.06755172281
630	0.06746546741
631	0.06736996744
632	0.06726431486
633	0.06714639467
634	0.0670736851
635	0.06700156048
636	0.06692241791
637	0.06678892111
638	0.06667788581
639	0.06655236336
640	0.06638698116
641	0.06628563517
642	0.06621921112
643	0.06605506794
644	0.06590047909
645	0.06579901477
646	0.06569831356
647	0.06552092613
648	0.065481848
649	0.06533075687
650	0.06526441342
651	0.06510206661
652	0.0649675624
653	0.06479038629
654	0.06470571179
655	0.06465267999
656	0.06458432472
657	0.06449982607
658	0.06437986772
659	0.06423468441
660	0.06415446524
661	0.06410324813
662	0.06400562111
663	0.06383622934
664	0.0637061341
665	0.06362931686
666	0.0635682596
667	0.06340017219
668	0.06328181942
669	0.0631664606
670	0.06306388807
671	0.06299932318
672	0.06293554645
673	0.06285674253
674	0.06271216423
675	0.06263338114
676	0.06249323829
677	0.06246876594
678	0.06238688061
679	0.06226816374
680	0.06222270795
681	0.06212661877
682	0.06207469779
683	0.06191873799
684	0.0618210428
685	0.06168793154
686	0.06150730498
687	0.06141803824
688	0.06126454532
689	0.06114176456
690	0.0610591149
691	0.0609362377
692	0.06076983257
693	0.06068471926
694	0.06065194076
695	0.06051589669
696	0.06049560149
697	0.06045786225
698	0.06035550159
699	0.06026805219
700	0.06017944255
701	0.06013470169
702	0.06005253154
703	0.05996645648
704	0.05983704988
705	0.0597734863
706	0.05965913973
707	0.05956955471
708	0.05947767973
709	0.05937216868
710	0.059283788
711	0.05918147005
712	0.05907865794
713	0.05898791741
714	0.058903069
715	0.05883461722
716	0.05872325137
717	0.05862586327
718	0.05854173212
719	0.05844368381
720	0.0583933413
721	0.05822644465
722	0.05811834936
723	0.05798424095
724	0.05786851094
725	0.05781883553
726	0.05777729864
727	0.05768822488
728	0.0576110752
729	0.05740695903
730	0.05734579365
731	0.05730579662
732	0.05721513472
733	0.05713357107
734	0.0570440318
735	0.05699926563
736	0.05689733749
737	0.05681943582
738	0.05668198566
739	0.05659706389
740	0.05653976363
741	0.05647457785
742	0.05633450804
743	0.05628142987
744	0.05623780827
745	0.05617512071
746	0.05603211829
747	0.05595289795
748	0.05588578971
749	0.05582045109
750	0.05573127138
751	0.05564321313
752	0.05558940819
753	0.05550485513
754	0.05544303646
755	0.05540743418
756	0.0552927037
757	0.05520562633
758	0.05512600501
759	0.05505841916
760	0.05494405919
761	0.05484474777
762	0.05479475013
763	0.05473650599
764	0.05462144295
765	0.05447728327
766	0.0543537665
767	0.05425164142
768	0.05416234874
769	0.05409072958
770	0.05400945226
771	0.05393949019
772	0.05385768226
773	0.05379229184
774	0.05370008283
775	0.05363403487
776	0.05352386379
777	0.0533705635
778	0.05332550801
779	0.05325588947
780	0.05308866714
781	0.05303337838
782	0.05295371258
783	0.05290152097
784	0.05282106033
785	0.05272247788
786	0.05264239765
787	0.05255514032
788	0.05253789332
789	0.052424883
790	0.05233120592
791	0.05226772634
792	0.05222055515
793	0.05214772278
794	0.05204093383
795	0.05194887481
796	0.05185096313
797	0.05170463792
798	0.05159569389
799	0.05156172536
800	0.0515103139
801	0.05145090537
802	0.05140296919
803	0.05135271658
804	0.05129176721
805	0.05122055028
806	0.05117373424
807	0.05108679346
808	0.05105297348
809	0.05097948769
810	0.05085346516
811	0.05078281765
812	0.05074771792
813	0.05065096174
814	0.05053124458
815	0.05046386759
816	0.05042145894
817	0.05037550265
818	0.05033025493
819	0.05028756228
820	0.05019180006
821	0.05012427263
822	0.05006734434
823	0.04999400948
824	0.04990271347
825	0.04979456999
826	0.04966531197
827	0.04957074126
828	0.04952696064
829	0.04943715353
830	0.04938604515
831	0.0493469454
832	0.04929291339
833	0.04920100382
834	0.04907293195
835	0.04896670103
836	0.04889052576
837	0.04884300231
838	0.04880584505
839	0.0487436572
840	0.0486921497
841	0.04864842378
842	0.04857561497
843	0.04854470539
844	0.04851272281
845	0.04844377778
846	0.04838414037
847	0.04832419956
848	0.04826936319
849	0.04824552684
850	0.04821025038
851	0.04815961218
852	0.04812415518
853	0.04806371628
854	0.04798977133
855	0.04793150491
856	0.04787278664
857	0.04777675656
858	0.04776042144
859	0.04767548609
860	0.04757996578
861	0.04753946785
862	0.04749419092
863	0.04739947878
864	0.04735883394
865	0.04730396183
866	0.04724577878
867	0.04718820837
868	0.04708653598
869	0.04702485065
870	0.04698629832
871	0.0469504178
872	0.04690596275
873	0.04684548117
874	0.04680269698
875	0.0467469864
876	0.04668339179
877	0.04663283178
878	0.04655749951
879	0.04647673971
880	0.04644348999
881	0.046365033
882	0.04632440267
883	0.04626727303
884	0.04620764577
885	0.04617373736
886	0.04609912637
887	0.045996156
888	0.0459510833
889	0.04592134858
890	0.04587687851
891	0.04584143373
892	0.04577222254
893	0.04568406612
894	0.04559792056
895	0.04554609698
896	0.04547989965
897	0.04537462648
898	0.04532164712
899	0.04522154179
900	0.04520107604
901	0.04517294072
902	0.04511180209
903	0.04505012051
904	0.04495872306
905	0.04490657649
906	0.04485835998
907	0.04480477454
908	0.0447629061
909	0.04471665049
910	0.04464658055
911	0.04461326834
912	0.04459282076
913	0.04452346472
914	0.04447379157
915	0.04441744098
916	0.04438638896
917	0.0443292058
918	0.04426691049
919	0.04420028084
920	0.04410351152
921	0.0440462594
922	0.04397394407
923	0.0439268319
924	0.04387703583
925	0.043832196
926	0.04374099919
927	0.04370292325
928	0.04363173285
929	0.04358290321
930	0.04352707912
931	0.04349604987
932	0.04343469198
933	0.04341201906
934	0.04334894166
935	0.04328069727
936	0.04320827485
937	0.04314633158
938	0.04310354403
939	0.04308318548
940	0.04300574468
941	0.04295787412
942	0.04289423277
943	0.0428261288
944	0.04277519751
945	0.04272394182
946	0.04262053123
947	0.04255677677
948	0.0425158746
949	0.04246080423
950	0.04238923432
951	0.04233990208
952	0.04228805829
953	0.0422513344
954	0.04220321208
955	0.04217607598
956	0.04213506409
957	0.04210243536
958	0.04205334651
959	0.04202626303
960	0.0419672399
961	0.04190978426
962	0.04185794572
963	0.04183519006
964	0.04178363642
965	0.04175332435
966	0.0416890546
967	0.04163198148
968	0.04155001274
969	0.04148759829
970	0.04142325253
971	0.0413195303
972	0.041259974
973	0.04122377711
974	0.04121145077
975	0.04115648085
976	0.04109929643
977	0.04104571929
978	0.04098785978
979	0.04089614471
980	0.04085448102
981	0.04079422847
982	0.04074222242
983	0.04069783565
984	0.04067668441
985	0.04063424439
986	0.04058590954
987	0.04051635431
988	0.04043877215
989	0.04039131387
990	0.04035233839
991	0.04029662213
992	0.04020558749
993	0.04015692775
994	0.04008389022
995	0.0400301309
996	0.03991399159
997	0.03986691564
998	0.03975824236
999	0.03967136733
