iter	Passed	Remaining
316	1748	3768
317	1754	3762
318	1759	3756
319	1765	3750
320	1770	3744
321	1776	3741
322	1782	3736
323	1788	3730
324	1794	3726
325	1799	3720
326	1804	3714
327	1811	3711
328	1816	3705
329	1821	3698
330	1828	3695
331	1833	3688
332	1838	3682
333	1845	3679
334	1850	3673
335	1856	3669
336	1863	3666
337	1868	3659
338	1875	3656
339	1880	3649
340	1885	3643
341	1892	3641
342	1898	3636
343	1904	3631
344	1910	3626
345	1916	3621
346	1922	3617
347	1927	3612
348	1933	3606
349	1938	3600
350	1944	3594
351	1949	3588
352	1955	3584
353	1961	3579
354	1966	3573
355	1972	3568
356	1977	3561
357	1982	3555
358	1988	3550
359	1994	3545
360	1999	3539
361	2005	3533
362	2010	3527
363	2015	3522
364	2021	3516
365	2026	3511
366	2032	3504
367	2037	3499
368	2042	3492
369	2048	3488
370	2054	3483
371	2060	3477
372	2066	3473
373	2071	3467
374	2076	3461
375	2084	3459
376	2090	3454
377	2095	3448
378	2102	3444
379	2107	3438
380	2112	3432
381	2118	3426
382	2123	3421
383	2129	3416
384	2134	3410
385	2139	3403
386	2145	3398
387	2151	3392
388	2156	3386
389	2161	3381
390	2167	3376
391	2173	3371
392	2179	3366
393	2184	3359
394	2189	3353
395	2195	3348
396	2201	3343
397	2206	3337
398	2212	3332
399	2217	3326
400	2222	3320
401	2228	3314
402	2233	3308
403	2238	3302
404	2244	3296
405	2249	3291
406	2255	3286
407	2260	3280
408	2265	3273
409	2270	3267
410	2276	3261
411	2281	3255
412	2287	3251
413	2293	3245
414	2298	3239
415	2304	3234
416	2309	3228
417	2315	3223
418	2321	3218
419	2326	3212
420	2331	3206
421	2337	3201
422	2343	3196
423	2348	3190
424	2354	3185
425	2361	3182
426	2369	3179
427	2375	3175
428	2380	3168
429	2386	3163
430	2392	3158
431	2398	3153
432	2404	3149
433	2410	3143
434	2415	3137
435	2421	3132
436	2426	3125
437	2431	3120
438	2438	3115
439	2444	3110
440	2450	3105
441	2455	3099
442	2460	3093
443	2466	3089
444	2472	3083
445	2477	3077
446	2483	3072
447	2488	3066
448	2494	3060
449	2499	3055
450	2505	3049
451	2512	3046
452	2518	3040
453	2523	3034
454	2528	3029
455	2535	3024
456	2540	3019
457	2546	3013
458	2551	3007
459	2556	3001
460	2562	2996
461	2568	2990
462	2573	2985
463	2579	2980
464	2585	2974
465	2590	2968
466	2595	2962
467	2601	2957
468	2608	2953
469	2614	2948
470	2620	2943
471	2625	2937
472	2631	2931
473	2636	2926
474	2642	2921
475	2649	2917
476	2657	2913
477	2662	2907
478	2668	2902
479	2674	2897
480	2679	2891
481	2686	2886
482	2692	2881
483	2697	2876
484	2704	2871
485	2709	2865
486	2714	2859
487	2720	2854
488	2727	2849
489	2732	2843
490	2738	2838
491	2743	2832
492	2748	2827
493	2754	2821
494	2759	2815
495	2766	2810
496	2772	2806
497	2777	2800
498	2783	2794
499	2789	2789
500	2794	2783
501	2801	2778
502	2807	2773
503	2814	2769
504	2820	2764
505	2825	2758
506	2831	2753
507	2837	2748
508	2843	2742
509	2849	2737
510	2854	2731
511	2859	2725
512	2865	2719
513	2869	2713
514	2874	2707
515	2880	2701
516	2886	2696
517	2891	2690
518	2897	2685
519	2902	2679
520	2907	2673
521	2913	2667
522	2918	2661
523	2923	2655
524	2929	2650
525	2934	2644
526	2939	2638
527	2945	2633
528	2950	2627
529	2955	2621
530	2961	2615
531	2966	2609
532	2971	2603
533	2976	2597
534	2982	2591
535	2987	2585
536	2992	2580
537	2997	2574
538	3002	2568
539	3008	2562
540	3013	2556
541	3019	2551
542	3025	2545
543	3030	2539
544	3034	2533
545	3040	2528
546	3046	2522
547	3051	2516
548	3056	2511
549	3061	2505
550	3066	2499
551	3072	2493
552	3078	2488
553	3083	2482
554	3088	2476
555	3093	2470
556	3098	2464
557	3105	2459
558	3110	2453
559	3115	2448
560	3121	2442
561	3126	2436
562	3131	2430
563	3137	2425
564	3141	2419
565	3147	2413
566	3152	2407
567	3158	2402
568	3163	2396
569	3168	2390
570	3173	2384
571	3179	2378
572	3184	2373
573	3190	2367
574	3195	2361
575	3201	2356
576	3206	2350
577	3211	2344
578	3216	2338
579	3221	2332
580	3226	2326
581	3231	2320
582	3236	2314
583	3241	2309
584	3248	2304
585	3253	2298
586	3258	2292
587	3264	2287
588	3268	2281
589	3274	2275
590	3280	2270
591	3285	2264
592	3291	2259
593	3296	2253
594	3301	2247
595	3306	2241
596	3312	2235
597	3318	2230
598	3323	2225
599	3330	2220
600	3335	2214
601	3340	2208
602	3345	2202
603	3351	2197
604	3356	2191
605	3362	2186
606	3368	2180
607	3374	2175
608	3379	2169
609	3383	2163
610	3389	2158
611	3395	2152
612	3400	2146
613	3406	2141
614	3412	2136
615	3417	2130
616	3422	2124
617	3428	2119
618	3433	2113
619	3438	2107
620	3445	2102
621	3450	2096
622	3455	2091
623	3461	2085
624	3466	2079
625	3471	2074
626	3477	2068
627	3482	2063
628	3488	2057
629	3493	2051
630	3498	2046
631	3504	2040
632	3509	2034
633	3515	2029
634	3520	2023
635	3525	2017
636	3531	2012
637	3536	2006
638	3541	2000
639	3546	1995
640	3553	1990
641	3559	1984
642	3565	1979
643	3570	1973
644	3575	1967
645	3581	1962
646	3587	1957
647	3593	1951
648	3599	1946
649	3604	1941
650	3610	1935
651	3615	1929
652	3621	1924
653	3626	1918
654	3632	1913
655	3637	1907
656	3642	1901
657	3648	1896
658	3654	1890
659	3659	1884
660	3664	1879
661	3669	1873
662	3675	1868
663	3681	1862
664	3686	1857
665	3691	1851
666	3697	1845
667	3702	1839
668	3707	1834
669	3712	1828
670	3718	1823
671	3723	1817
672	3729	1811
673	3733	1806
674	3738	1800
675	3743	1794
676	3749	1788
677	3754	1783
678	3761	1778
679	3767	1772
680	3772	1767
681	3778	1761
682	3783	1756
683	3789	1750
684	3795	1745
685	3800	1739
686	3806	1734
687	3811	1728
688	3816	1722
689	3823	1717
690	3829	1712
691	3833	1706
692	3839	1701
693	3844	1695
694	3849	1689
695	3854	1683
696	3860	1678
697	3865	1672
698	3871	1666
699	3876	1661
700	3882	1655
701	3888	1650
702	3893	1644
703	3898	1638
704	3903	1633
705	3909	1627
706	3914	1622
707	3919	1616
708	3924	1610
709	3929	1605
710	3935	1599
711	3940	1593
712	3945	1588
713	3951	1582
714	3956	1577
715	3961	1571
716	3968	1566
717	3973	1560
718	3978	1555
719	3984	1549
720	3989	1543
721	3994	1538
722	4000	1532
723	4005	1526
724	4011	1521
725	4017	1516
726	4022	1510
727	4027	1504
728	4032	1499
729	4037	1493
730	4043	1487
731	4048	1482
732	4053	1476
733	4058	1470
734	4064	1465
735	4069	1459
736	4074	1453
737	4079	1448
738	4084	1442
739	4090	1437
740	4096	1431
741	4101	1426
742	4106	1420
743	4111	1414
744	4116	1409
745	4121	1403
746	4127	1397
747	4132	1392
748	4138	1386
749	4143	1381
750	4148	1375
751	4153	1369
752	4159	1364
753	4164	1358
754	4169	1353
755	4175	1347
756	4180	1341
757	4186	1336
758	4192	1331
759	4197	1325
760	4202	1319
761	4207	1314
762	4213	1308
763	4218	1302
764	4223	1297
765	4229	1291
766	4234	1286
767	4241	1281
768	4246	1275
769	4251	1269
770	4256	1264
771	4261	1258
772	4266	1252
773	4272	1247
774	4277	1241
775	4283	1236
776	4288	1230
777	4293	1225
778	4298	1219
779	4304	1213
780	4308	1208
781	4313	1202
782	4319	1197
783	4325	1191
784	4330	1186
785	4336	1180
786	4341	1175
787	4346	1169
788	4352	1164
789	4359	1158
790	4365	1153
791	4371	1147
792	4376	1142
793	4383	1137
794	4389	1131
795	4395	1126
796	4400	1120
797	4406	1115
798	4413	1110
799	4418	1104
800	4423	1099
801	4430	1093
802	4437	1088
803	4442	1082
804	4448	1077
805	4455	1072
806	4461	1067
807	4467	1061
808	4472	1055
809	4479	1050
810	4486	1045
811	4493	1040
812	4499	1034
813	4505	1029
814	4514	1024
815	4521	1019
816	4535	1015
817	4544	1011
818	4551	1005
819	4558	1000
820	4564	995
821	4572	990
822	4578	984
823	4585	979
824	4596	974
825	4605	970
826	4611	964
827	4617	959
828	4623	953
829	4628	948
830	4634	942
831	4641	937
832	4647	931
833	4653	926
834	4660	920
835	4665	915
836	4671	909
837	4676	904
838	4682	898
839	4688	893
840	4694	887
841	4700	882
842	4705	876
843	4710	870
844	4716	865
845	4722	859
846	4728	854
847	4734	848
848	4739	842
849	4744	837
850	4750	831
851	4755	826
852	4760	820
853	4766	814
854	4771	809
855	4776	803
856	4782	797
857	4787	792
858	4793	786
859	4801	781
860	4808	776
861	4815	770
862	4821	765
863	4828	760
864	4835	754
865	4841	749
866	4847	743
867	4853	738
868	4859	732
869	4865	726
870	4870	721
871	4876	715
872	4882	710
873	4888	704
874	4894	699
875	4899	693
876	4904	687
877	4910	682
878	4915	676
879	4921	671
880	4926	665
881	4931	659
882	4936	654
883	4942	648
884	4947	642
885	4953	637
886	4960	631
887	4965	626
888	4970	620
889	4975	614
890	4980	609
891	4985	603
892	4991	598
893	4997	592
894	5002	586
895	5007	581
896	5012	575
897	5018	570
898	5024	564
899	5029	558
900	5037	553
901	5042	547
902	5047	542
903	5053	536
904	5058	530
905	5063	525
906	5069	519
907	5075	514
908	5080	508
909	5086	503
910	5091	497
911	5096	491
912	5101	486
913	5106	480
914	5111	474
915	5118	469
916	5123	463
917	5129	458
918	5134	452
919	5140	446
920	5145	441
921	5151	435
922	5156	430
923	5162	424
924	5167	418
925	5172	413
926	5177	407
927	5183	402
928	5189	396
929	5195	391
930	5201	385
931	5206	379
932	5212	374
933	5218	368
934	5224	363
935	5230	357
936	5239	352
937	5245	346
938	5251	341
939	5256	335
940	5262	329
941	5267	324
942	5272	318
943	5278	313
944	5284	307
945	5292	302
946	5298	296
947	5303	290
948	5308	285
949	5314	279
950	5319	274
951	5330	268
952	5336	263
953	5341	257
954	5347	251
955	5353	246
956	5359	240
957	5365	235
958	5370	229
959	5376	224
960	5381	218
961	5386	212
962	5391	207
963	5397	201
964	5403	195
965	5409	190
966	5414	184
967	5420	179
968	5425	173
969	5431	167
970	5437	162
971	5443	156
972	5449	151
973	5454	145
974	5460	140
975	5465	134
976	5470	128
977	5475	123
978	5482	117
979	5487	111
980	5492	106
981	5498	100
982	5503	95
983	5509	89
984	5516	84
985	5521	78
986	5526	72
987	5532	67
988	5537	61
989	5542	55
990	5548	50
991	5554	44
992	5559	39
993	5564	33
994	5570	27
995	5575	22
996	5580	16
997	5585	11
998	5590	5
999	5596	0
